"TmdbId","Servie Type","ImdbId","Backdrop Path","Poster Path","Title","Overview","Status","Tagline","Language","Popularity","Collection Id","Collection Name","Collection Poster Path","Collection Backdrop Path","Release Date","Runtime"
"853","movie","tt0215750","/pnEMDuaZeDXUQPPhhGTo9QMfMeA.jpg","/9cSoNnB31hGY2mL78VT8mAbz6nR.jpg","Enemy at the Gates","A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.","Released","Some Men Are Born To Be Heroes.","en","28.959",,,,,"2001-03-14","131"
"854","movie","tt0110475","/bdhA6nWf5IIyfiGjdegYPu0iK9e.jpg","/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg","The Mask","When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.","Released","From zero to hero.","en","41.894","43072","The Mask Collection","/pl2vNt9XlxITTgm8wCQ2Y6ThkpT.jpg","/ucDNm5TJW1ji7kIjnX2SZYm7ATM.jpg","1994-07-29","101"
"862","movie","tt0114709","/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg","/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg","Toy Story","Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.","Released","Hang on for the comedy that goes to infinity and beyond!","en","92.228","10194","Toy Story Collection","/rki5qLuwb0xnnE9seehxO9TlLhW.jpg","/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg","1995-10-30","81"
"863","movie","tt0120363","/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg","/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg","Toy Story 2","Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.","Released","The toys are back!","en","93.036","10194","Toy Story Collection","/rki5qLuwb0xnnE9seehxO9TlLhW.jpg","/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg","1999-10-30","92"
"881","movie","tt0104257","/H40nWdJngUc6gtytMAbElm9HOu.jpg","/rLOk4z9zL1tTukIYV56P94aZXKk.jpg","A Few Good Men","When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.","Released","In the heart of the nation's capital, in a courthouse of the U.S. government, one man will stop at nothing to keep his honor, and one will stop at nothing to find the truth.","en","21.304",,,,,"1992-12-11","138"
"920","movie","tt0317219","/sd4xN5xi8tKRPrJOWwNiZEile7f.jpg","/abW5AzHDaIK1n9C36VdAeOwORRA.jpg","Cars","Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.","Released","Ahhh... it's got that new movie smell.","en","54.041","87118","Cars Collection","/ooYvY9DMEdUHH2dOPHbZmyfMENy.jpg","/A8DqaTGwZ8iCEjWMNRsZumzfKLw.jpg","2006-06-08","117"
"950","movie","tt0438097","/wRTZaxAiDP0ZEeQsO0HiiSqYCSp.jpg","/vdluBXie4qDvh0dFX2Fpq8v16it.jpg","Ice Age: The Meltdown","Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.","Released","Kiss Your Nuts Goodbye","en","52.686","8354","Ice Age Collection","/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg","/vrNxDKVRbsTUUvSdZPDvtGNQL5X.jpg","2006-03-29","91"
"953","movie","tt0351283","/8NCftAWfkETwrbf7QwEaDH1xpus.jpg","/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg","Madagascar","Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.","Released","Someone’s got a zoo loose.","en","63.816","14740","Madagascar Collection","/UXIxsUbwMpv4v8xXRdT7LX58z9.jpg","/lzTIAbvMeGWB7PUrmBZXulGA28M.jpg","2005-05-25","86"
"954","movie","tt0117060","/sra8XnL96OyLHENcglmZJg6HA8z.jpg","/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg","Mission: Impossible","When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.","Released","Expect the impossible.","en","57.994","87359","Mission: Impossible Collection","/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg","/jYl0UuJFcmhymv9ZNO14lPLDY1Z.jpg","1996-05-22","110"
"955","movie","tt0120755","/24DZfupDlhXeTchmcOkoGRhP5Vg.jpg","/7us8nE3ldE0gX2cziUz4tKg0Go0.jpg","Mission: Impossible II","With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","Released","Expect the impossible again.","en","35.6","87359","Mission: Impossible Collection","/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg","/jYl0UuJFcmhymv9ZNO14lPLDY1Z.jpg","2000-05-24","123"
"956","movie","tt0317919","/sjcPWJ5TXgFglsoixNxyZRyEUq3.jpg","/3VianLpu8hhmq4TTItKPaCtA5su.jpg","Mission: Impossible III","Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who is as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear -- including the woman Hunt loves.","Released","The mission begins 05:05:06.","en","46.713","87359","Mission: Impossible Collection","/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg","/jYl0UuJFcmhymv9ZNO14lPLDY1Z.jpg","2006-04-25","126"
"1124","movie","tt0482571","/xBDE2d6HM1aBKQRu4IT7SfPD9fs.jpg","/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg","The Prestige","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","Released","Are You Watching Closely?","en","40.388",,,,,"2006-10-19","130"
"1246","movie","tt0479143","/9mwMaNeeqPXJviKk2UKLxFm9vUW.jpg","/xUylDspiTKU3cYzZNeLsN8Krv12.jpg","Rocky Balboa","His Wife is dead and his Son hates him, but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.","Released","It ain't over 'til it's over.","en","35.547","1575","Rocky Collection","/fKe9y1AJHEzoiHwSrjfwyinuCE8.jpg","/JhGydj4q5y8MoWZFyj15yKNrzC.jpg","2006-12-20","101"
"1250","movie","tt0259324","/7zS58YPAw002RNejOF1vNB3XHbW.jpg","/8LaVQiXBsnlo7MXCPK1nXTVARUZ.jpg","Ghost Rider","In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","Released","Long ago he made a deal to save someone he loved.","en","33.065","90306","Ghost Rider Collection","/bZBasloaMhjxCwH6tV0eziNMqut.jpg","/cNRAWtbItigb2oFwXpcDi6mjMQm.jpg","2007-01-15","114"
"1268","movie","tt0453451","/pJ1jm5sJbcQC731JYF06rDAkZEZ.jpg","/zbAlwsJNxfo4VfTy9peDo7itJ0I.jpg","Mr. Bean's Holiday","Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.","Released","Disaster is just a small step away.","en","20.573","103372","Mr. Bean Collection","/61Jcc1Gwc2KE7sIJ1HPqqdt67ji.jpg","/aIXcqHz5VKRLXHPsNo0dFoK7YP5.jpg","2007-03-22","90"
"1271","movie","tt0416449","/lgBZlJ1LHQel5nneNQMoesmvc7l.jpg","/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg","300","Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.","Released","Spartans, prepare for glory!","en","40.533","125570","300 Collection","/15c4BOYE7gJn1jTN1VxA9KBjcnq.jpg","/aMGlbrOwAiqN7VyYHYwwj3CTDfk.jpg","2007-03-07","117"
"1278","movie","tt0309987","/xtvxa5Hu69blChmb5ndJ9poTkgB.jpg","/gBb7GGaFYPu7nEUYvC8G4LaJJN1.jpg","The Dreamers","When Isabelle and Theo invite Matthew to stay with them, what begins as a casual friendship ripens into a sensual voyage of discovery and desire in which nothing is off limits and everything is possible.","Released","Together nothing is impossible. Together nothing is forbidden.","en","25.672",,,,,"2003-09-01","115"
"1281","movie","tt0118689","/5CVbU1Bw8Vd302SkojmLDTyFFB3.jpg","/IwrDPrB4d2DMcpnGkvan46yINL.jpg","Bean","Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination.","Released","One man. One masterpiece. One very big mistake.","en","17.279","103372","Mr. Bean Collection","/61Jcc1Gwc2KE7sIJ1HPqqdt67ji.jpg","/aIXcqHz5VKRLXHPsNo0dFoK7YP5.jpg","1997-07-03","89"
"1359","movie","tt0144084","/bneUTWFAcVCdsb0O5UwZbJd8xqZ.jpg","/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg","American Psycho","A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.","Released","I think my mask of sanity is about to slip.","en","50.453","86105","American Psycho Collection","/ko4O9lcRGYOZAF5Hh79Mfsgjpun.jpg","/z5cYtp6jrS23RrQPBiJMJpIMwjc.jpg","2000-04-13","102"
"1364","movie","tt0254455","/2neCPMW5BZaJ7JpR2IRTpVw5KiJ.jpg","/gvErAg9bv7xOO3B40gottv6Bqip.jpg","Sex and Lucía","Various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.","Released","","es","22.092",,,,,"2001-08-24","128"
"1366","movie","tt0075148","/yPgAHVzCF0yJGhxupwVwknOHdJj.jpg","/cqxg1CihGR5ge0i1wYXr4Rdeppu.jpg","Rocky","An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.","Released","His whole life was a million-to-one shot.","en","46.1","1575","Rocky Collection","/fKe9y1AJHEzoiHwSrjfwyinuCE8.jpg","/JhGydj4q5y8MoWZFyj15yKNrzC.jpg","1976-11-21","119"
"1367","movie","tt0079817","/hIfe7FBKGO19weOV5Vgf9CaX6t6.jpg","/t2WuqQ0Jbyaql1WXNFx9dr6Ldpt.jpg","Rocky II","After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.","Released","Once he fought for a dream. Now he's fighting for love!","en","30.072","1575","Rocky Collection","/fKe9y1AJHEzoiHwSrjfwyinuCE8.jpg","/JhGydj4q5y8MoWZFyj15yKNrzC.jpg","1979-06-15","118"
"1368","movie","tt0083944","/hCxxOJojCUFyuahDx167glJgp7E.jpg","/bGIDYYOX7Cj1o7W8JiwHd3TzJVw.jpg","First Blood","When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.","Released","This time he's fighting for his life.","en","39.358","5039","Rambo Collection","/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg","/9vlISRco1XbV7xa038IpLcDtBSV.jpg","1982-10-22","93"
"1369","movie","tt0089880","/iUCNrTKQZRKmKMEMIznm2UlUmEd.jpg","/pzPdwOitmTleVE3YPMfIQgLh84p.jpg","Rambo: First Blood Part II","John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.","Released","What most people call hell, he calls home.","en","48.557","5039","Rambo Collection","/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg","/9vlISRco1XbV7xa038IpLcDtBSV.jpg","1985-05-21","96"
"1370","movie","tt0095956","/nEuPSz6LhmrtYp7K56dbsmomuqA.jpg","/1eSQvGuD25ezKaiaQsyDDG3e9iN.jpg","Rambo III","Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.","Released","The first was for himself. The second for his country. This time it's to save his friend.","en","36.888","5039","Rambo Collection","/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg","/9vlISRco1XbV7xa038IpLcDtBSV.jpg","1988-05-24","102"
"1371","movie","tt0084602","/1T7d8EuYnpZRc3yHxqa3vipZ2DE.jpg","/uWiTgedRzBRNeED7Nj7YB4TXBGg.jpg","Rocky III","Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.","Released","The greatest challenge.","en","35.918","1575","Rocky Collection","/fKe9y1AJHEzoiHwSrjfwyinuCE8.jpg","/JhGydj4q5y8MoWZFyj15yKNrzC.jpg","1982-05-28","99"
"1372","movie","tt0450259","/466zklOlxKDXID4ejaIXu3PN5nV.jpg","/tnLxPpajkbVdbQl5B9CuD7sSpz9.jpg","Blood Diamond","An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.","Released","It will cost you everything.","en","62.003",,,,,"2006-12-07","143"
"1374","movie","tt0089927","/ufUdEHvs31M8yw3HMFjhTaVJIVp.jpg","/v33qcJ5NTYIcoII9CB0A8rSU8VA.jpg","Rocky IV","Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.","Released","Get ready for the next world war.","en","40.287","1575","Rocky Collection","/fKe9y1AJHEzoiHwSrjfwyinuCE8.jpg","/JhGydj4q5y8MoWZFyj15yKNrzC.jpg","1985-11-21","91"
